address,keep,Virus_full_name,Virus_simpler_name,Virus_shorter,Host_general,read_count,Reference,Sample.ID,Lab.code,nDetect,viral_length,covered_bases,Sampling.date
West|8|25,1,OM451162.1 MAG: Hedgehog chapparvovirus 6 isolate HeN-F2 genomic sequence,Hedgehog chapparvovirus 6,Hedgehog chapparvovirus 6,Mammal,3,OM451162.1,Env_0809,W-8-25-L2,1,4461,86,2020-02-15
West|6|29-33_drain,1,"OM451195.1 MAG: Hedgehog dicipivirus 2 isolate HeN-F3 polyprotein P2/P3 gene, complete cds",Hedgehog dicipivirus 2,Hedgehog dicipivirus 2,Mammal,1,OM451195.1,Env_0660,1-27-33,1,8598,183,2020-01-27
West|6|29,1,"OM451195.1 MAG: Hedgehog dicipivirus 2 isolate HeN-F3 polyprotein P2/P3 gene, complete cds",Hedgehog dicipivirus 2,Hedgehog dicipivirus 2,Mammal,18,OM451195.1,Env_0885,629-11-L,1,8598,707,2020-02-29
West|8|25,1,"OM451195.1 MAG: Hedgehog dicipivirus 2 isolate HeN-F3 polyprotein P2/P3 gene, complete cds",Hedgehog dicipivirus 2,Hedgehog dicipivirus 2,Mammal,101,OM451195.1,Env_0756,8-25-Long,1,8598,3393,2020-02-09
West|6|29,1,"OM451195.1 MAG: Hedgehog dicipivirus 2 isolate HeN-F3 polyprotein P2/P3 gene, complete cds",Hedgehog dicipivirus 2,Hedgehog dicipivirus 2,Mammal,3,OM451195.1,Env_0895,CCDC-746,1,8598,203,2020-03-02
West|8|25,1,"OM451195.1 MAG: Hedgehog dicipivirus 2 isolate HeN-F3 polyprotein P2/P3 gene, complete cds",Hedgehog dicipivirus 2,Hedgehog dicipivirus 2,Mammal,11,OM451195.1,Env_0907,CCDC-758,1,8598,721,2020-03-02
West|8|25,1,"OM451195.1 MAG: Hedgehog dicipivirus 2 isolate HeN-F3 polyprotein P2/P3 gene, complete cds",Hedgehog dicipivirus 2,Hedgehog dicipivirus 2,Mammal,79,OM451195.1,Env_0909,CCDC-760,1,8598,3701,2020-03-02
West|9|38,1,"OM451195.1 MAG: Hedgehog dicipivirus 2 isolate HeN-F3 polyprotein P2/P3 gene, complete cds",Hedgehog dicipivirus 2,Hedgehog dicipivirus 2,Mammal,2,OM451195.1,Env_0530,HJ200015-20200112-1,1,8598,83,2020-01-12
West|9|35-37,1,"OM451195.1 MAG: Hedgehog dicipivirus 2 isolate HeN-F3 polyprotein P2/P3 gene, complete cds",Hedgehog dicipivirus 2,Hedgehog dicipivirus 2,Mammal,4,OM451195.1,Env_0541,HJ200026-20200112-1,1,8598,86,2020-01-12
West|8|25,1,"OM451195.1 MAG: Hedgehog dicipivirus 2 isolate HeN-F3 polyprotein P2/P3 gene, complete cds",Hedgehog dicipivirus 2,Hedgehog dicipivirus 2,Mammal,5,OM451195.1,Env_0546,HJ200031-20200112-1,1,8598,215,2020-01-12
West|8|25,1,"OM451195.1 MAG: Hedgehog dicipivirus 2 isolate HeN-F3 polyprotein P2/P3 gene, complete cds",Hedgehog dicipivirus 2,Hedgehog dicipivirus 2,Mammal,14,OM451195.1,Env_0548,HJ200033-20200112-1,1,8598,559,2020-01-12
West|8|25,1,"OM451195.1 MAG: Hedgehog dicipivirus 2 isolate HeN-F3 polyprotein P2/P3 gene, complete cds",Hedgehog dicipivirus 2,Hedgehog dicipivirus 2,Mammal,3,OM451195.1,Env_0553,HJ200038-20200112-1,1,8598,129,2020-01-12
West|8|25,1,"OM451195.1 MAG: Hedgehog dicipivirus 2 isolate HeN-F3 polyprotein P2/P3 gene, complete cds",Hedgehog dicipivirus 2,Hedgehog dicipivirus 2,Mammal,2,OM451195.1,Env_0555,HJ200040-20200112-1,1,8598,86,2020-01-12
West|6|29-31-33,1,"OM451195.1 MAG: Hedgehog dicipivirus 2 isolate HeN-F3 polyprotein P2/P3 gene, complete cds",Hedgehog dicipivirus 2,Hedgehog dicipivirus 2,Mammal,1,OM451195.1,Env_0580,HJ200065-20200112-1,1,8598,43,2020-01-12
West|6|29-31-33,1,"OM451195.1 MAG: Hedgehog dicipivirus 2 isolate HeN-F3 polyprotein P2/P3 gene, complete cds",Hedgehog dicipivirus 2,Hedgehog dicipivirus 2,Mammal,1,OM451195.1,Env_0576,Q61,1,8598,43,2020-01-12
West|6|29-31-33,1,"OM451195.1 MAG: Hedgehog dicipivirus 2 isolate HeN-F3 polyprotein P2/P3 gene, complete cds",Hedgehog dicipivirus 2,Hedgehog dicipivirus 2,Mammal,3,OM451195.1,Env_0579,Q64,1,8598,129,2020-01-12
West|6|29-31-33,1,"OM451195.1 MAG: Hedgehog dicipivirus 2 isolate HeN-F3 polyprotein P2/P3 gene, complete cds",Hedgehog dicipivirus 2,Hedgehog dicipivirus 2,Mammal,1,OM451195.1,Env_0584,Q69,1,8598,43,2020-01-12
West|8|25,1,"OM451195.1 MAG: Hedgehog dicipivirus 2 isolate HeN-F3 polyprotein P2/P3 gene, complete cds",Hedgehog dicipivirus 2,Hedgehog dicipivirus 2,Mammal,52,OM451195.1,Env_0807,W-8-25-D2,1,8598,186,2020-02-15
West|8|25,1,"OM451195.1 MAG: Hedgehog dicipivirus 2 isolate HeN-F3 polyprotein P2/P3 gene, complete cds",Hedgehog dicipivirus 2,Hedgehog dicipivirus 2,Mammal,19,OM451195.1,Env_0809,W-8-25-L2,1,8598,1089,2020-02-15
West|3|13_drain,1,"NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete genome",Lucheng Rn rat coronavirus,Lucheng Rn rat coronavirus,Mammal,1,NC_032730.1,Env_0642,1-27-11,1,28763,158,2020-01-27
West|8|25,1,"NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete genome",Lucheng Rn rat coronavirus,Lucheng Rn rat coronavirus,Mammal,1,NC_032730.1,Env_0715,8-25-D_2,1,28763,93,2020-02-03
NA,1,"NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete genome",Lucheng Rn rat coronavirus,Lucheng Rn rat coronavirus,Mammal,2,NC_032730.1,Env_0788,CSSQ-1-1,1,28763,93,2020-02-09
NA,1,"NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete genome",Lucheng Rn rat coronavirus,Lucheng Rn rat coronavirus,Mammal,2,NC_032730.1,Env_0789,CSSQ-1-2,1,28763,93,2020-02-09
NA,1,"NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete genome",Lucheng Rn rat coronavirus,Lucheng Rn rat coronavirus,Mammal,19,NC_032730.1,Env_0790,CSSQ-1-3,1,28763,1214,2020-02-09
East|1|SwO,1,"NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete genome",Lucheng Rn rat coronavirus,Lucheng Rn rat coronavirus,Mammal,23,NC_032730.1,Env_0815,EWS-3#-2,1,28763,1826,2020-02-15
West|9|35-37,1,"NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete genome",Lucheng Rn rat coronavirus,Lucheng Rn rat coronavirus,Mammal,1,NC_032730.1,Env_0536,HJ200021-20200112-1,1,28763,43,2020-01-12
NA,1,"NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete genome",Lucheng Rn rat coronavirus,Lucheng Rn rat coronavirus,Mammal,6,NC_032730.1,Env_0800,HXJC4-1-1,1,28763,186,2020-02-09
NA,1,"NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete genome",Lucheng Rn rat coronavirus,Lucheng Rn rat coronavirus,Mammal,2,NC_032730.1,Env_0801,HXJC4-1-2,1,28763,217,2020-02-09
NA,1,"NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete genome",Lucheng Rn rat coronavirus,Lucheng Rn rat coronavirus,Mammal,8,NC_032730.1,Env_0802,HXJC4-1-3,1,28763,647,2020-02-09
NA,1,"NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete genome",Lucheng Rn rat coronavirus,Lucheng Rn rat coronavirus,Mammal,1,NC_032730.1,Env_0768,HXJMHL-1-2,1,28763,159,2020-02-09
West|5|Sw3,1,"NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete genome",Lucheng Rn rat coronavirus,Lucheng Rn rat coronavirus,Mammal,141,NC_032730.1,Env_0759,Outside-5,1,28763,4880,2020-02-09
West|8|25,1,"NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete genome",Lucheng Rn rat coronavirus,Lucheng Rn rat coronavirus,Mammal,2,NC_032730.1,Env_0552,Q37,1,28763,86,2020-01-12
West|1|SwO,1,"NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete genome",Lucheng Rn rat coronavirus,Lucheng Rn rat coronavirus,Mammal,8,NC_032730.1,Env_0742,WS-1-1,1,28763,502,2020-02-05
West|13|SwO,1,"NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete genome",Lucheng Rn rat coronavirus,Lucheng Rn rat coronavirus,Mammal,2,NC_032730.1,Env_0746,WS-2-1,1,28763,279,2020-02-05
West|13|SwO,1,"NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete genome",Lucheng Rn rat coronavirus,Lucheng Rn rat coronavirus,Mammal,1,NC_032730.1,Env_0748,WS-2-3,1,28763,93,2020-02-05
East|1|SwO,1,"NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete genome",Lucheng Rn rat coronavirus,Lucheng Rn rat coronavirus,Mammal,4,NC_032730.1,Env_0751,WS-4-1,1,28763,202,2020-02-05
East|1|SwO,1,"NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete genome",Lucheng Rn rat coronavirus,Lucheng Rn rat coronavirus,Mammal,1,NC_032730.1,Env_0752,WS-4-2,1,28763,93,2020-02-05
West|1|SwO,1,"NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete genome",Lucheng Rn rat coronavirus,Lucheng Rn rat coronavirus,Mammal,4,NC_032730.1,Env_0817,WWS-1#-2,1,28763,372,2020-02-15
West|13|SwO,1,"NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete genome",Lucheng Rn rat coronavirus,Lucheng Rn rat coronavirus,Mammal,3,NC_032730.1,Env_0820,WWS-2#-2,1,28763,465,2020-02-15
West|7|34_drain,1,"NC_040533.1 Lupine bocavirus isolate South Douro, complete genome",Lupine bocavirus isolate South Douro,Lupine bocavirus isolate South Douro,Mammal,1,NC_040533.1,Env_0657,1-27-28,1,5228,147,2020-01-27
West|7|25,1,"NC_040533.1 Lupine bocavirus isolate South Douro, complete genome",Lupine bocavirus isolate South Douro,Lupine bocavirus isolate South Douro,Mammal,4,NC_040533.1,Env_0055,A55,1,5228,279,2020-01-01
West|9|34-36,1,"NC_040533.1 Lupine bocavirus isolate South Douro, complete genome",Lupine bocavirus isolate South Douro,Lupine bocavirus isolate South Douro,Mammal,1,NC_040533.1,Env_0522,HJ200007-20200112-1,1,5228,42,2020-01-12
West|9|34-36,1,"NC_040533.1 Lupine bocavirus isolate South Douro, complete genome",Lupine bocavirus isolate South Douro,Lupine bocavirus isolate South Douro,Mammal,1,NC_040533.1,Env_0524,HJ200009-20200112-1,1,5228,43,2020-01-12
West|9|34-36,1,"NC_040533.1 Lupine bocavirus isolate South Douro, complete genome",Lupine bocavirus isolate South Douro,Lupine bocavirus isolate South Douro,Mammal,1,NC_040533.1,Env_0525,HJ200010-20200112-1,1,5228,43,2020-01-12
West|9|38,1,"NC_040533.1 Lupine bocavirus isolate South Douro, complete genome",Lupine bocavirus isolate South Douro,Lupine bocavirus isolate South Douro,Mammal,2,NC_040533.1,Env_0526,HJ200011-20200112-1,1,5228,86,2020-01-12
West|9|38,1,"NC_040533.1 Lupine bocavirus isolate South Douro, complete genome",Lupine bocavirus isolate South Douro,Lupine bocavirus isolate South Douro,Mammal,5,NC_040533.1,Env_0527,HJ200012-20200112-1,1,5228,213,2020-01-12
West|9|38,1,"NC_040533.1 Lupine bocavirus isolate South Douro, complete genome",Lupine bocavirus isolate South Douro,Lupine bocavirus isolate South Douro,Mammal,1,NC_040533.1,Env_0531,HJ200016-20200112-1,1,5228,43,2020-01-12
West|9|38,1,"NC_040533.1 Lupine bocavirus isolate South Douro, complete genome",Lupine bocavirus isolate South Douro,Lupine bocavirus isolate South Douro,Mammal,1,NC_040533.1,Env_0534,HJ200019-20200112-1,1,5228,43,2020-01-12
West|9|35-37,1,"NC_040533.1 Lupine bocavirus isolate South Douro, complete genome",Lupine bocavirus isolate South Douro,Lupine bocavirus isolate South Douro,Mammal,3,NC_040533.1,Env_0537,HJ200022-20200112-1,1,5228,86,2020-01-12
West|9|35-37,1,"NC_040533.1 Lupine bocavirus isolate South Douro, complete genome",Lupine bocavirus isolate South Douro,Lupine bocavirus isolate South Douro,Mammal,1,NC_040533.1,Env_0538,HJ200023-20200112-1,1,5228,43,2020-01-12
West|8|37,1,"NC_040533.1 Lupine bocavirus isolate South Douro, complete genome",Lupine bocavirus isolate South Douro,Lupine bocavirus isolate South Douro,Mammal,1,NC_040533.1,Env_0572,HJ200057-20200112-1,1,5228,43,2020-01-12
West|8|37,1,"NC_040533.1 Lupine bocavirus isolate South Douro, complete genome",Lupine bocavirus isolate South Douro,Lupine bocavirus isolate South Douro,Mammal,1,NC_040533.1,Env_0574,HJ200059-20200112-1,1,5228,43,2020-01-12
West|6|29-31-33,1,"NC_040533.1 Lupine bocavirus isolate South Douro, complete genome",Lupine bocavirus isolate South Douro,Lupine bocavirus isolate South Douro,Mammal,16,NC_040533.1,Env_0577,HJ200062-20200112-1,1,5228,587,2020-01-12
West|6|29-31-33,1,"NC_040533.1 Lupine bocavirus isolate South Douro, complete genome",Lupine bocavirus isolate South Douro,Lupine bocavirus isolate South Douro,Mammal,1,NC_040533.1,Env_0578,HJ200063-20200112-1,1,5228,43,2020-01-12
West|6|29-31-33,1,"NC_040533.1 Lupine bocavirus isolate South Douro, complete genome",Lupine bocavirus isolate South Douro,Lupine bocavirus isolate South Douro,Mammal,2,NC_040533.1,Env_0580,HJ200065-20200112-1,1,5228,86,2020-01-12
West|6|29-31-33,1,"NC_040533.1 Lupine bocavirus isolate South Douro, complete genome",Lupine bocavirus isolate South Douro,Lupine bocavirus isolate South Douro,Mammal,1,NC_040533.1,Env_0581,HJ200066-20200112-1,1,5228,43,2020-01-12
West|6|29-31-33,1,"NC_040533.1 Lupine bocavirus isolate South Douro, complete genome",Lupine bocavirus isolate South Douro,Lupine bocavirus isolate South Douro,Mammal,1,NC_040533.1,Env_0576,Q61,1,5228,43,2020-01-12
West|6|29-31-33,1,"NC_040533.1 Lupine bocavirus isolate South Douro, complete genome",Lupine bocavirus isolate South Douro,Lupine bocavirus isolate South Douro,Mammal,11,NC_040533.1,Env_0579,Q64,1,5228,362,2020-01-12
West|6|29-31-33,1,"NC_040533.1 Lupine bocavirus isolate South Douro, complete genome",Lupine bocavirus isolate South Douro,Lupine bocavirus isolate South Douro,Mammal,1,NC_040533.1,Env_0584,Q69,1,5228,43,2020-01-12
West|6|29-33_drain,1,"OM451185.1 MAG: Marmot kobuvirus isolate JS-TNA1 polyprotein gene, complete cds",Marmot kobuvirus,Marmot kobuvirus,Mammal,2,OM451185.1,Env_0660,1-27-33,1,8193,279,2020-01-27
West|6|29,1,"OM451185.1 MAG: Marmot kobuvirus isolate JS-TNA1 polyprotein gene, complete cds",Marmot kobuvirus,Marmot kobuvirus,Mammal,11,OM451185.1,Env_0875,629-1-L1,1,8193,1502,2020-02-29
West|6|29,1,"OM451185.1 MAG: Marmot kobuvirus isolate JS-TNA1 polyprotein gene, complete cds",Marmot kobuvirus,Marmot kobuvirus,Mammal,4,OM451185.1,Env_0887,629-13-L,1,8193,366,2020-02-29
West|6|29,1,"OM451185.1 MAG: Marmot kobuvirus isolate JS-TNA1 polyprotein gene, complete cds",Marmot kobuvirus,Marmot kobuvirus,Mammal,7151,OM451185.1,Env_0877,629-3-C,1,8193,7590,2020-02-29
West|6|29,1,"OM451185.1 MAG: Marmot kobuvirus isolate JS-TNA1 polyprotein gene, complete cds",Marmot kobuvirus,Marmot kobuvirus,Mammal,31,OM451185.1,Env_0879,629-5-L4,1,8193,254,2020-02-29
West|6|29,1,"OM451185.1 MAG: Marmot kobuvirus isolate JS-TNA1 polyprotein gene, complete cds",Marmot kobuvirus,Marmot kobuvirus,Mammal,9,OM451185.1,Env_0882,629-8-L7,1,8193,419,2020-02-29
West|6|29,1,"OM451185.1 MAG: Marmot kobuvirus isolate JS-TNA1 polyprotein gene, complete cds",Marmot kobuvirus,Marmot kobuvirus,Mammal,3,OM451185.1,Env_0889,629-L-1,1,8193,271,2020-02-29
West|7|GC,1,"OM451185.1 MAG: Marmot kobuvirus isolate JS-TNA1 polyprotein gene, complete cds",Marmot kobuvirus,Marmot kobuvirus,Mammal,1,OM451185.1,Env_0033,A33,1,8193,186,2020-01-01
West|9|34,1,"OM451185.1 MAG: Marmot kobuvirus isolate JS-TNA1 polyprotein gene, complete cds",Marmot kobuvirus,Marmot kobuvirus,Mammal,1,OM451185.1,Env_0873,CCDC-454,1,8193,93,2020-02-25
West|6|29,1,"OM451185.1 MAG: Marmot kobuvirus isolate JS-TNA1 polyprotein gene, complete cds",Marmot kobuvirus,Marmot kobuvirus,Mammal,1,OM451185.1,Env_0893,CCDC-744,1,8193,186,2020-03-02
West|6|29,1,"OM451185.1 MAG: Marmot kobuvirus isolate JS-TNA1 polyprotein gene, complete cds",Marmot kobuvirus,Marmot kobuvirus,Mammal,13,OM451185.1,Env_0895,CCDC-746,1,8193,1336,2020-03-02
West|9|34-36,1,"OM451185.1 MAG: Marmot kobuvirus isolate JS-TNA1 polyprotein gene, complete cds",Marmot kobuvirus,Marmot kobuvirus,Mammal,1,OM451185.1,Env_0522,HJ200007-20200112-1,1,8193,43,2020-01-12
West|9|34-36,1,"OM451185.1 MAG: Marmot kobuvirus isolate JS-TNA1 polyprotein gene, complete cds",Marmot kobuvirus,Marmot kobuvirus,Mammal,2,OM451185.1,Env_0525,HJ200010-20200112-1,1,8193,43,2020-01-12
West|9|38,1,"OM451185.1 MAG: Marmot kobuvirus isolate JS-TNA1 polyprotein gene, complete cds",Marmot kobuvirus,Marmot kobuvirus,Mammal,5,OM451185.1,Env_0526,HJ200011-20200112-1,1,8193,154,2020-01-12
West|9|38,1,"OM451185.1 MAG: Marmot kobuvirus isolate JS-TNA1 polyprotein gene, complete cds",Marmot kobuvirus,Marmot kobuvirus,Mammal,8,OM451185.1,Env_0533,HJ200018-20200112-1,1,8193,61,2020-01-12
West|9|35-37,1,"OM451185.1 MAG: Marmot kobuvirus isolate JS-TNA1 polyprotein gene, complete cds",Marmot kobuvirus,Marmot kobuvirus,Mammal,2,OM451185.1,Env_0545,HJ200030-20200112-1,1,8193,86,2020-01-12
West|8|36-38,1,"OM451185.1 MAG: Marmot kobuvirus isolate JS-TNA1 polyprotein gene, complete cds",Marmot kobuvirus,Marmot kobuvirus,Mammal,4,OM451185.1,Env_0561,HJ200046-20200112-1,1,8193,57,2020-01-12
West|6|29-31-33,1,"OM451185.1 MAG: Marmot kobuvirus isolate JS-TNA1 polyprotein gene, complete cds",Marmot kobuvirus,Marmot kobuvirus,Mammal,1,OM451185.1,Env_0577,HJ200062-20200112-1,1,8193,43,2020-01-12
West|6|29-31-33,1,"OM451185.1 MAG: Marmot kobuvirus isolate JS-TNA1 polyprotein gene, complete cds",Marmot kobuvirus,Marmot kobuvirus,Mammal,12,OM451185.1,Env_0578,HJ200063-20200112-1,1,8193,466,2020-01-12
West|6|29-31-33,1,"OM451185.1 MAG: Marmot kobuvirus isolate JS-TNA1 polyprotein gene, complete cds",Marmot kobuvirus,Marmot kobuvirus,Mammal,18,OM451185.1,Env_0580,HJ200065-20200112-1,1,8193,774,2020-01-12
West|6|29-31-33,1,"OM451185.1 MAG: Marmot kobuvirus isolate JS-TNA1 polyprotein gene, complete cds",Marmot kobuvirus,Marmot kobuvirus,Mammal,1,OM451185.1,Env_0581,HJ200066-20200112-1,1,8193,43,2020-01-12
West|6|29-31-33,1,"OM451185.1 MAG: Marmot kobuvirus isolate JS-TNA1 polyprotein gene, complete cds",Marmot kobuvirus,Marmot kobuvirus,Mammal,1313,OM451185.1,Env_0576,Q61,1,8193,6709,2020-01-12
West|6|29-31-33,1,"OM451185.1 MAG: Marmot kobuvirus isolate JS-TNA1 polyprotein gene, complete cds",Marmot kobuvirus,Marmot kobuvirus,Mammal,484,OM451185.1,Env_0579,Q64,1,8193,5639,2020-01-12
West|6|29-31-33,1,"OM451185.1 MAG: Marmot kobuvirus isolate JS-TNA1 polyprotein gene, complete cds",Marmot kobuvirus,Marmot kobuvirus,Mammal,3,OM451185.1,Env_0583,Q68,1,8193,92,2020-01-12
West|6|29-31-33,1,"OM451185.1 MAG: Marmot kobuvirus isolate JS-TNA1 polyprotein gene, complete cds",Marmot kobuvirus,Marmot kobuvirus,Mammal,68,OM451185.1,Env_0584,Q69,1,8193,2056,2020-01-12
West|6|29-31-33,1,"OM451185.1 MAG: Marmot kobuvirus isolate JS-TNA1 polyprotein gene, complete cds",Marmot kobuvirus,Marmot kobuvirus,Mammal,10,OM451185.1,Env_0585,Q70,1,8193,387,2020-01-12
West|6|29-33_drain,1,"OM451185.1 MAG: Marmot kobuvirus isolate JS-TNA1 polyprotein gene, complete cds",Marmot kobuvirus,Marmot kobuvirus,Mammal,1,OM451185.1,Env_0828,w-6-29-33,1,8193,186,2020-02-15
West|1|SwO,1,"OM451185.1 MAG: Marmot kobuvirus isolate JS-TNA1 polyprotein gene, complete cds",Marmot kobuvirus,Marmot kobuvirus,Mammal,8,OM451185.1,Env_0742,WS-1-1,1,8193,930,2020-02-05
West|1|SwO,1,"OM451185.1 MAG: Marmot kobuvirus isolate JS-TNA1 polyprotein gene, complete cds",Marmot kobuvirus,Marmot kobuvirus,Mammal,1,OM451185.1,Env_0817,WWS-1#-2,1,8193,93,2020-02-15
West|9|34-36,1,"NC_040573.1 Myocastor coypus polyomavirus 1, complete genome",Myocastor coypus polyomavirus 1,Myocastor coypus polyomavirus 1,Mammal,1,NC_040573.1,Env_0516,HJ200001-20200112-1,1,5422,43,2020-01-12
West|9|34-36,1,"NC_040573.1 Myocastor coypus polyomavirus 1, complete genome",Myocastor coypus polyomavirus 1,Myocastor coypus polyomavirus 1,Mammal,2,NC_040573.1,Env_0517,HJ200002-20200112-1,1,5422,83,2020-01-12
West|9|34-36,1,"NC_040573.1 Myocastor coypus polyomavirus 1, complete genome",Myocastor coypus polyomavirus 1,Myocastor coypus polyomavirus 1,Mammal,5,NC_040573.1,Env_0518,HJ200003-20200112-1,1,5422,214,2020-01-12
West|9|34-36,1,"NC_040573.1 Myocastor coypus polyomavirus 1, complete genome",Myocastor coypus polyomavirus 1,Myocastor coypus polyomavirus 1,Mammal,1,NC_040573.1,Env_0519,HJ200004-20200112-1,1,5422,43,2020-01-12
West|9|34-36,1,"NC_040573.1 Myocastor coypus polyomavirus 1, complete genome",Myocastor coypus polyomavirus 1,Myocastor coypus polyomavirus 1,Mammal,1,NC_040573.1,Env_0521,HJ200006-20200112-1,1,5422,43,2020-01-12
West|9|34-36,1,"NC_040573.1 Myocastor coypus polyomavirus 1, complete genome",Myocastor coypus polyomavirus 1,Myocastor coypus polyomavirus 1,Mammal,6,NC_040573.1,Env_0522,HJ200007-20200112-1,1,5422,258,2020-01-12
West|9|34-36,1,"NC_040573.1 Myocastor coypus polyomavirus 1, complete genome",Myocastor coypus polyomavirus 1,Myocastor coypus polyomavirus 1,Mammal,1376,NC_040573.1,Env_0523,HJ200008-20200112-1,1,5422,4838,2020-01-12
West|9|34-36,1,"NC_040573.1 Myocastor coypus polyomavirus 1, complete genome",Myocastor coypus polyomavirus 1,Myocastor coypus polyomavirus 1,Mammal,5,NC_040573.1,Env_0524,HJ200009-20200112-1,1,5422,172,2020-01-12
West|9|34-36,1,"NC_040573.1 Myocastor coypus polyomavirus 1, complete genome",Myocastor coypus polyomavirus 1,Myocastor coypus polyomavirus 1,Mammal,6,NC_040573.1,Env_0525,HJ200010-20200112-1,1,5422,153,2020-01-12
West|9|35-37,1,"NC_040573.1 Myocastor coypus polyomavirus 1, complete genome",Myocastor coypus polyomavirus 1,Myocastor coypus polyomavirus 1,Mammal,1,NC_040573.1,Env_0545,HJ200030-20200112-1,1,5422,43,2020-01-12
West|7|26,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,1,NC_025825.1,Env_0708,7-26-PSN,1,4928,93,2020-02-03
West|9|34-36,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,5,NC_025825.1,Env_0516,HJ200001-20200112-1,1,4928,208,2020-01-12
West|9|34-36,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,43,NC_025825.1,Env_0518,HJ200003-20200112-1,1,4928,1176,2020-01-12
West|9|34-36,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,1,NC_025825.1,Env_0519,HJ200004-20200112-1,1,4928,43,2020-01-12
West|9|34-36,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,2,NC_025825.1,Env_0520,HJ200005-20200112-1,1,4928,86,2020-01-12
West|9|34-36,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,8,NC_025825.1,Env_0521,HJ200006-20200112-1,1,4928,287,2020-01-12
West|9|34-36,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,5,NC_025825.1,Env_0522,HJ200007-20200112-1,1,4928,196,2020-01-12
West|9|34-36,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,20,NC_025825.1,Env_0523,HJ200008-20200112-1,1,4928,744,2020-01-12
West|9|34-36,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,22,NC_025825.1,Env_0524,HJ200009-20200112-1,1,4928,626,2020-01-12
West|9|34-36,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,17,NC_025825.1,Env_0525,HJ200010-20200112-1,1,4928,646,2020-01-12
West|9|38,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,223,NC_025825.1,Env_0526,HJ200011-20200112-1,1,4928,2775,2020-01-12
West|9|38,1,"NC_025825.1 Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds",Raccoon dog amdovirus,Raccoon dog amdovirus,Mammal,152,NC_025825.1,Env_0527,HJ200012-20200112-1,1,4928,2740,2020-01-12
